n,eta,factor,threshold,max_steps,k,d,acc
65536,0.0825396850705146,6.857142925262451,False,1,2.0,156.0,1.0
65536,0.0825396850705146,6.857142925262451,False,4,2.0,156.0,1.0
65536,0.0825396850705146,6.857142925262451,False,64,2.0,156.0,1.0
65536,0.0825396850705146,6.857142925262451,True,1,2.0,156.0,1.0
65536,0.0825396850705146,7.0,False,1,2.0,159.0,1.0
65536,0.0825396850705146,7.0,False,4,2.0,159.0,1.0
65536,0.0825396850705146,7.0,False,64,2.0,159.0,1.0
65536,0.0825396850705146,7.0,True,1,2.0,159.0,1.0
65536,0.0825396850705146,7.142857074737549,False,1,2.0,162.0,1.0
65536,0.0825396850705146,7.142857074737549,False,4,2.0,162.0,1.0
65536,0.0825396850705146,7.142857074737549,False,64,2.0,162.0,1.0
65536,0.0825396850705146,7.142857074737549,True,1,2.0,162.0,1.0
65536,0.0825396850705146,7.285714149475098,False,1,2.0,166.0,1.0
65536,0.0825396850705146,7.285714149475098,False,4,2.0,166.0,1.0
65536,0.0825396850705146,7.285714149475098,False,64,2.0,166.0,1.0
65536,0.0825396850705146,7.285714149475098,True,1,2.0,166.0,1.0
65536,0.0825396850705146,7.4285712242126465,False,1,2.0,169.0,1.0
65536,0.0825396850705146,7.4285712242126465,False,4,2.0,169.0,1.0
65536,0.0825396850705146,7.4285712242126465,False,64,2.0,169.0,1.0
65536,0.0825396850705146,7.4285712242126465,True,1,2.0,169.0,1.0
65536,0.0825396850705146,7.571428298950195,False,1,2.0,172.0,1.0
65536,0.0825396850705146,7.571428298950195,False,4,2.0,172.0,1.0
65536,0.0825396850705146,7.571428298950195,False,64,2.0,172.0,1.0
65536,0.0825396850705146,7.571428298950195,True,1,2.0,172.0,1.0
65536,0.0825396850705146,7.714285850524902,False,1,2.0,175.0,1.0
65536,0.0825396850705146,7.714285850524902,False,4,2.0,175.0,1.0
65536,0.0825396850705146,7.714285850524902,False,64,2.0,175.0,1.0
65536,0.0825396850705146,7.714285850524902,True,1,2.0,175.0,1.0
65536,0.0825396850705146,7.857142925262451,False,1,2.0,179.0,1.0
65536,0.0825396850705146,7.857142925262451,False,4,2.0,179.0,1.0
65536,0.0825396850705146,7.857142925262451,False,64,2.0,179.0,1.0
65536,0.0825396850705146,7.857142925262451,True,1,2.0,179.0,1.0
65536,0.0825396850705146,8.0,False,1,2.0,182.0,1.0
65536,0.0825396850705146,8.0,False,4,2.0,182.0,1.0
65536,0.0825396850705146,8.0,False,64,2.0,182.0,1.0
65536,0.0825396850705146,8.0,True,1,2.0,182.0,1.0
65536,0.0825396850705146,8.142857551574707,False,1,2.0,185.0,1.0
65536,0.0825396850705146,8.142857551574707,False,4,2.0,185.0,1.0
65536,0.0825396850705146,8.142857551574707,False,64,2.0,185.0,1.0
65536,0.0825396850705146,8.142857551574707,True,1,2.0,185.0,1.0
65536,0.0825396850705146,8.285714149475098,False,1,2.0,188.0,1.0
65536,0.0825396850705146,8.285714149475098,False,4,2.0,188.0,1.0
65536,0.0825396850705146,8.285714149475098,False,64,2.0,188.0,1.0
65536,0.0825396850705146,8.285714149475098,True,1,2.0,188.0,1.0
65536,0.0825396850705146,8.428571701049805,False,1,2.0,192.0,1.0
65536,0.0825396850705146,8.428571701049805,False,4,2.0,192.0,1.0
65536,0.0825396850705146,8.428571701049805,False,64,2.0,192.0,1.0
65536,0.0825396850705146,8.428571701049805,True,1,2.0,192.0,1.0
65536,0.0825396850705146,8.571428298950195,False,1,2.0,195.0,1.0
65536,0.0825396850705146,8.571428298950195,False,4,2.0,195.0,1.0
65536,0.0825396850705146,8.571428298950195,False,64,2.0,195.0,1.0
65536,0.0825396850705146,8.571428298950195,True,1,2.0,195.0,1.0
65536,0.0825396850705146,8.714285850524902,False,1,2.0,198.0,1.0
65536,0.0825396850705146,8.714285850524902,False,4,2.0,198.0,1.0
65536,0.0825396850705146,8.714285850524902,False,64,2.0,198.0,1.0
65536,0.0825396850705146,8.714285850524902,True,1,2.0,198.0,1.0
65536,0.0825396850705146,8.857142448425293,False,1,2.0,201.0,1.0
65536,0.0825396850705146,8.857142448425293,False,4,2.0,201.0,1.0
65536,0.0825396850705146,8.857142448425293,False,64,2.0,201.0,1.0
65536,0.0825396850705146,8.857142448425293,True,1,2.0,201.0,1.0
65536,0.0825396850705146,9.0,False,1,2.0,205.0,1.0
65536,0.0825396850705146,9.0,False,4,2.0,205.0,1.0
65536,0.0825396850705146,9.0,False,64,2.0,205.0,1.0
65536,0.0825396850705146,9.0,True,1,2.0,205.0,1.0
65536,0.0888888910412788,0.0,False,1,2.0,1.0,0.0
65536,0.0888888910412788,0.0,False,4,2.0,1.0,0.0
65536,0.0888888910412788,0.0,False,64,2.0,1.0,0.0
65536,0.0888888910412788,0.0,True,1,2.0,1.0,0.0
65536,0.0888888910412788,0.1428571492433548,False,1,2.0,3.0,0.0
65536,0.0888888910412788,0.1428571492433548,False,4,2.0,3.0,0.0
65536,0.0888888910412788,0.1428571492433548,False,64,2.0,3.0,0.0
65536,0.0888888910412788,0.1428571492433548,True,1,2.0,3.0,0.0
65536,0.0888888910412788,0.2857142984867096,False,1,2.0,6.0,0.0
65536,0.0888888910412788,0.2857142984867096,False,4,2.0,6.0,0.0
65536,0.0888888910412788,0.2857142984867096,False,64,2.0,6.0,0.0
65536,0.0888888910412788,0.2857142984867096,True,1,2.0,6.0,0.0
65536,0.0888888910412788,0.4285714626312256,False,1,2.0,9.0,0.0
65536,0.0888888910412788,0.4285714626312256,False,4,2.0,9.0,0.0
65536,0.0888888910412788,0.4285714626312256,False,64,2.0,9.0,1.4796401515151516e-05
65536,0.0888888910412788,0.4285714626312256,True,1,2.0,9.0,0.0
65536,0.0888888910412788,0.5714285969734192,False,1,2.0,13.0,5.918560606060606e-05
65536,0.0888888910412788,0.5714285969734192,False,4,2.0,13.0,0.0007250236742424242
65536,0.0888888910412788,0.5714285969734192,False,64,2.0,13.0,0.00048828125
65536,0.0888888910412788,0.5714285969734192,True,1,2.0,13.0,0.0
65536,0.0888888910412788,0.7142857313156128,False,1,2.0,16.0,0.0009765625
65536,0.0888888910412788,0.7142857313156128,False,4,2.0,16.0,0.011970288825757576
65536,0.0888888910412788,0.7142857313156128,False,64,2.0,16.0,0.0126953125
65536,0.0888888910412788,0.7142857313156128,True,1,2.0,16.0,0.00026633522727272725
65536,0.0888888910412788,0.8571429252624512,False,1,2.0,19.0,0.008833451704545454
65536,0.0888888910412788,0.8571429252624512,False,4,2.0,19.0,0.05271957859848485
65536,0.0888888910412788,0.8571429252624512,False,64,2.0,19.0,0.052630800189393936
65536,0.0888888910412788,0.8571429252624512,True,1,2.0,19.0,0.0022490530303030305
65536,0.0888888910412788,1.0,False,1,2.0,22.0,0.04225852272727273
65536,0.0888888910412788,1.0,False,4,2.0,22.0,0.13103693181818182
65536,0.0888888910412788,1.0,False,64,2.0,22.0,0.1341885653409091
65536,0.0888888910412788,1.0,True,1,2.0,22.0,0.026337594696969696
65536,0.0888888910412788,1.1428571939468384,False,1,2.0,26.0,0.16517223011363635
65536,0.0888888910412788,1.1428571939468384,False,4,2.0,26.0,0.31517814867424243
65536,0.0888888910412788,1.1428571939468384,False,64,2.0,26.0,0.3108871922348485
65536,0.0888888910412788,1.1428571939468384,True,1,2.0,26.0,0.08416193181818182
65536,0.0888888910412788,1.2857143878936768,False,1,2.0,29.0,0.3200461647727273
65536,0.0888888910412788,1.2857143878936768,False,4,2.0,29.0,0.48364997632575757
65536,0.0888888910412788,1.2857143878936768,False,64,2.0,29.0,0.4796105587121212
65536,0.0888888910412788,1.2857143878936768,True,1,2.0,29.0,0.13340435606060605
65536,0.0888888910412788,1.4285714626312256,False,1,2.0,32.0,0.4969519412878788
65536,0.0888888910412788,1.4285714626312256,False,4,2.0,32.0,0.6421194365530303
65536,0.0888888910412788,1.4285714626312256,False,64,2.0,32.0,0.6421490293560606
65536,0.0888888910412788,1.4285714626312256,True,1,2.0,32.0,0.18966027462121213
65536,0.0888888910412788,1.571428656578064,False,1,2.0,35.0,0.6596087831439394
65536,0.0888888910412788,1.571428656578064,False,4,2.0,35.0,0.7729196259469697
65536,0.0888888910412788,1.571428656578064,False,64,2.0,35.0,0.7786754261363636
65536,0.0888888910412788,1.571428656578064,True,1,2.0,35.0,0.2513020833333333
65536,0.0888888910412788,1.7142858505249023,False,1,2.0,39.0,0.8215701941287878
65536,0.0888888910412788,1.7142858505249023,False,4,2.0,39.0,0.891409209280303
65536,0.0888888910412788,1.7142858505249023,False,64,2.0,39.0,0.89111328125
65536,0.0888888910412788,1.7142858505249023,True,1,2.0,39.0,0.3761985085227273
65536,0.0888888910412788,1.8571429252624512,False,1,2.0,42.0,0.900198271780303
65536,0.0888888910412788,1.8571429252624512,False,4,2.0,42.0,0.9403705018939394
65536,0.0888888910412788,1.8571429252624512,False,64,2.0,42.0,0.9422496448863636
65536,0.0888888910412788,1.8571429252624512,True,1,2.0,42.0,0.5592595880681818
65536,0.0888888910412788,2.0,False,1,2.0,45.0,0.9468217329545454
65536,0.0888888910412788,2.0,False,4,2.0,45.0,0.9689275568181818
65536,0.0888888910412788,2.0,False,64,2.0,45.0,0.9694602272727273
65536,0.0888888910412788,2.0,True,1,2.0,45.0,0.6181196732954546
65536,0.0888888910412788,2.142857313156128,False,1,2.0,48.0,0.9730409564393939
65536,0.0888888910412788,2.142857313156128,False,4,2.0,48.0,0.9856326941287878
65536,0.0888888910412788,2.142857313156128,False,64,2.0,48.0,0.9850852272727273
65536,0.0888888910412788,2.142857313156128,True,1,2.0,48.0,0.6685310132575758
65536,0.0888888910412788,2.2857143878936768,False,1,2.0,52.0,0.9899828361742424
65536,0.0888888910412788,2.2857143878936768,False,4,2.0,52.0,0.9941850142045454
65536,0.0888888910412788,2.2857143878936768,False,64,2.0,52.0,0.994924834280303
65536,0.0888888910412788,2.2857143878936768,True,1,2.0,52.0,0.7576645359848485
65536,0.0888888910412788,2.4285714626312256,False,1,2.0,55.0,0.9950727982954546
65536,0.0888888910412788,2.4285714626312256,False,4,2.0,55.0,0.9973218513257576
65536,0.0888888910412788,2.4285714626312256,False,64,2.0,55.0,0.9974106297348485
65536,0.0888888910412788,2.4285714626312256,True,1,2.0,55.0,0.7930279356060606
65536,0.0888888910412788,2.5714287757873535,False,1,2.0,58.0,0.997854521780303
65536,0.0888888910412788,2.5714287757873535,False,4,2.0,58.0,0.9989494554924242
65536,0.0888888910412788,2.5714287757873535,False,64,2.0,58.0,0.9991566051136364
65536,0.0888888910412788,2.5714287757873535,True,1,2.0,58.0,0.8801343513257576
65536,0.0888888910412788,2.7142858505249023,False,1,2.0,61.0,0.9989198626893939
65536,0.0888888910412788,2.7142858505249023,False,4,2.0,61.0,0.9994525331439394
65536,0.0888888910412788,2.7142858505249023,False,64,2.0,61.0,0.9995265151515151
65536,0.0888888910412788,2.7142858505249023,True,1,2.0,61.0,0.9002574573863636
65536,0.0888888910412788,2.857142925262451,False,1,2.0,65.0,0.9995857007575758
65536,0.0888888910412788,2.857142925262451,False,4,2.0,65.0,0.999807646780303
65536,0.0888888910412788,2.857142925262451,False,64,2.0,65.0,0.9997780539772727
65536,0.0888888910412788,2.857142925262451,True,1,2.0,65.0,0.9305604876893939
65536,0.0888888910412788,3.000000238418579,False,1,2.0,68.0,0.9998372395833334
65536,0.0888888910412788,3.000000238418579,False,4,2.0,68.0,0.9999704071969697
65536,0.0888888910412788,3.000000238418579,False,64,2.0,68.0,0.9998964251893939
65536,0.0888888910412788,3.000000238418579,True,1,2.0,68.0,0.9432114109848485
65536,0.0888888910412788,3.142857313156128,False,1,2.0,71.0,0.9998668323863636
65536,0.0888888910412788,3.142857313156128,False,4,2.0,71.0,0.9999704071969697
65536,0.0888888910412788,3.142857313156128,False,64,2.0,71.0,0.9999704071969697
65536,0.0888888910412788,3.142857313156128,True,1,2.0,71.0,0.9519116950757576
65536,0.0888888910412788,3.2857143878936768,False,1,2.0,74.0,0.9999556107954546
65536,0.0888888910412788,3.2857143878936768,False,4,2.0,74.0,0.9999852035984849
65536,0.0888888910412788,3.2857143878936768,False,64,2.0,74.0,1.0
65536,0.0888888910412788,3.2857143878936768,True,1,2.0,74.0,0.9758226799242424
65536,0.0888888910412788,3.4285717010498047,False,1,2.0,78.0,1.0
65536,0.0888888910412788,3.4285717010498047,False,4,2.0,78.0,0.9999704071969697
65536,0.0888888910412788,3.4285717010498047,False,64,2.0,78.0,0.9999852035984849
65536,0.0888888910412788,3.4285717010498047,True,1,2.0,78.0,0.9854551373106061
65536,0.0888888910412788,3.5714287757873535,False,1,2.0,81.0,1.0
65536,0.0888888910412788,3.5714287757873535,False,4,2.0,81.0,1.0
65536,0.0888888910412788,3.5714287757873535,False,64,2.0,81.0,1.0
65536,0.0888888910412788,3.5714287757873535,True,1,2.0,81.0,0.9859582149621212
65536,0.0888888910412788,3.7142858505249023,False,1,2.0,84.0,1.0
65536,0.0888888910412788,3.7142858505249023,False,4,2.0,84.0,1.0
65536,0.0888888910412788,3.7142858505249023,False,64,2.0,84.0,1.0
65536,0.0888888910412788,3.7142858505249023,True,1,2.0,84.0,0.9899976325757576
65536,0.0888888910412788,3.857142925262451,False,1,2.0,87.0,1.0
65536,0.0888888910412788,3.857142925262451,False,4,2.0,87.0,1.0
65536,0.0888888910412788,3.857142925262451,False,64,2.0,87.0,1.0
65536,0.0888888910412788,3.857142925262451,True,1,2.0,87.0,0.9910925662878788
65536,0.0888888910412788,4.0,False,1,2.0,91.0,1.0
65536,0.0888888910412788,4.0,False,4,2.0,91.0,1.0
65536,0.0888888910412788,4.0,False,64,2.0,91.0,1.0
65536,0.0888888910412788,4.0,True,1,2.0,91.0,0.994332978219697
65536,0.0888888910412788,4.142857551574707,False,1,2.0,94.0,1.0
65536,0.0888888910412788,4.142857551574707,False,4,2.0,94.0,1.0
65536,0.0888888910412788,4.142857551574707,False,64,2.0,94.0,1.0
65536,0.0888888910412788,4.142857551574707,True,1,2.0,94.0,0.9972478693181818
65536,0.0888888910412788,4.285714626312256,False,1,2.0,97.0,1.0
65536,0.0888888910412788,4.285714626312256,False,4,2.0,97.0,1.0
65536,0.0888888910412788,4.285714626312256,False,64,2.0,97.0,1.0
65536,0.0888888910412788,4.285714626312256,True,1,2.0,97.0,0.9980616714015151
65536,0.0888888910412788,4.428571701049805,False,1,2.0,100.0,1.0
65536,0.0888888910412788,4.428571701049805,False,4,2.0,100.0,1.0
65536,0.0888888910412788,4.428571701049805,False,64,2.0,100.0,1.0
65536,0.0888888910412788,4.428571701049805,True,1,2.0,100.0,0.9983871922348485
65536,0.0888888910412788,4.571428298950195,False,1,2.0,104.0,1.0
65536,0.0888888910412788,4.571428298950195,False,4,2.0,104.0,1.0
65536,0.0888888910412788,4.571428298950195,False,64,2.0,104.0,1.0
65536,0.0888888910412788,4.571428298950195,True,1,2.0,104.0,0.9989050662878788
65536,0.0888888910412788,4.714285373687744,False,1,2.0,107.0,1.0
65536,0.0888888910412788,4.714285373687744,False,4,2.0,107.0,1.0
65536,0.0888888910412788,4.714285373687744,False,64,2.0,107.0,1.0
65536,0.0888888910412788,4.714285373687744,True,1,2.0,107.0,0.9989346590909091
65536,0.0888888910412788,4.857142448425293,False,1,2.0,110.0,1.0
65536,0.0888888910412788,4.857142448425293,False,4,2.0,110.0,1.0
65536,0.0888888910412788,4.857142448425293,False,64,2.0,110.0,1.0
65536,0.0888888910412788,4.857142448425293,True,1,2.0,110.0,0.9996300899621212
65536,0.0888888910412788,5.0,False,1,2.0,113.0,1.0
65536,0.0888888910412788,5.0,False,4,2.0,113.0,1.0
65536,0.0888888910412788,5.0,False,64,2.0,113.0,1.0
65536,0.0888888910412788,5.0,True,1,2.0,113.0,0.9996448863636364
65536,0.0888888910412788,5.142857074737549,False,1,2.0,117.0,1.0
65536,0.0888888910412788,5.142857074737549,False,4,2.0,117.0,1.0
65536,0.0888888910412788,5.142857074737549,False,64,2.0,117.0,1.0
65536,0.0888888910412788,5.142857074737549,True,1,2.0,117.0,0.9998372395833334
65536,0.0888888910412788,5.285714149475098,False,1,2.0,120.0,1.0
65536,0.0888888910412788,5.285714149475098,False,4,2.0,120.0,1.0
65536,0.0888888910412788,5.285714149475098,False,64,2.0,120.0,1.0
65536,0.0888888910412788,5.285714149475098,True,1,2.0,120.0,0.9998668323863636
65536,0.0888888910412788,5.4285712242126465,False,1,2.0,123.0,1.0
65536,0.0888888910412788,5.4285712242126465,False,4,2.0,123.0,1.0
65536,0.0888888910412788,5.4285712242126465,False,64,2.0,123.0,1.0
65536,0.0888888910412788,5.4285712242126465,True,1,2.0,123.0,0.9998372395833334
65536,0.0888888910412788,5.571428298950195,False,1,2.0,126.0,1.0
65536,0.0888888910412788,5.571428298950195,False,4,2.0,126.0,1.0
65536,0.0888888910412788,5.571428298950195,False,64,2.0,126.0,1.0
65536,0.0888888910412788,5.571428298950195,True,1,2.0,126.0,0.9999260179924242
65536,0.0888888910412788,5.714285373687744,False,1,2.0,130.0,1.0
65536,0.0888888910412788,5.714285373687744,False,4,2.0,130.0,1.0
65536,0.0888888910412788,5.714285373687744,False,64,2.0,130.0,1.0
65536,0.0888888910412788,5.714285373687744,True,1,2.0,130.0,0.9999556107954546
65536,0.0888888910412788,5.857142925262451,False,1,2.0,133.0,1.0
65536,0.0888888910412788,5.857142925262451,False,4,2.0,133.0,1.0
65536,0.0888888910412788,5.857142925262451,False,64,2.0,133.0,1.0
65536,0.0888888910412788,5.857142925262451,True,1,2.0,133.0,1.0
65536,0.0888888910412788,6.0,False,1,2.0,136.0,1.0
65536,0.0888888910412788,6.0,False,4,2.0,136.0,1.0
65536,0.0888888910412788,6.0,False,64,2.0,136.0,1.0
65536,0.0888888910412788,6.0,True,1,2.0,136.0,0.9999852035984849
65536,0.0888888910412788,6.142857074737549,False,1,2.0,140.0,1.0
65536,0.0888888910412788,6.142857074737549,False,4,2.0,140.0,1.0
65536,0.0888888910412788,6.142857074737549,False,64,2.0,140.0,1.0
65536,0.0888888910412788,6.142857074737549,True,1,2.0,140.0,0.9999704071969697
65536,0.0888888910412788,6.285714149475098,False,1,2.0,143.0,1.0
65536,0.0888888910412788,6.285714149475098,False,4,2.0,143.0,1.0
65536,0.0888888910412788,6.285714149475098,False,64,2.0,143.0,1.0
65536,0.0888888910412788,6.285714149475098,True,1,2.0,143.0,1.0
65536,0.0888888910412788,6.4285712242126465,False,1,2.0,146.0,1.0
65536,0.0888888910412788,6.4285712242126465,False,4,2.0,146.0,1.0
65536,0.0888888910412788,6.4285712242126465,False,64,2.0,146.0,1.0
65536,0.0888888910412788,6.4285712242126465,True,1,2.0,146.0,0.9999852035984849
65536,0.0888888910412788,6.571428298950195,False,1,2.0,149.0,1.0
65536,0.0888888910412788,6.571428298950195,False,4,2.0,149.0,1.0
65536,0.0888888910412788,6.571428298950195,False,64,2.0,149.0,1.0
65536,0.0888888910412788,6.571428298950195,True,1,2.0,149.0,1.0
65536,0.0888888910412788,6.714285850524902,False,1,2.0,153.0,1.0
65536,0.0888888910412788,6.714285850524902,False,4,2.0,153.0,1.0
65536,0.0888888910412788,6.714285850524902,False,64,2.0,153.0,1.0
65536,0.0888888910412788,6.714285850524902,True,1,2.0,153.0,1.0
65536,0.0888888910412788,6.857142925262451,False,1,2.0,156.0,1.0
65536,0.0888888910412788,6.857142925262451,False,4,2.0,156.0,1.0
65536,0.0888888910412788,6.857142925262451,False,64,2.0,156.0,1.0
65536,0.0888888910412788,6.857142925262451,True,1,2.0,156.0,1.0
65536,0.0888888910412788,7.0,False,1,2.0,159.0,1.0
65536,0.0888888910412788,7.0,False,4,2.0,159.0,1.0
65536,0.0888888910412788,7.0,False,64,2.0,159.0,1.0
65536,0.0888888910412788,7.0,True,1,2.0,159.0,1.0
65536,0.0888888910412788,7.142857074737549,False,1,2.0,162.0,1.0
65536,0.0888888910412788,7.142857074737549,False,4,2.0,162.0,1.0
65536,0.0888888910412788,7.142857074737549,False,64,2.0,162.0,1.0
65536,0.0888888910412788,7.142857074737549,True,1,2.0,162.0,1.0
65536,0.0888888910412788,7.285714149475098,False,1,2.0,166.0,1.0
65536,0.0888888910412788,7.285714149475098,False,4,2.0,166.0,1.0
65536,0.0888888910412788,7.285714149475098,False,64,2.0,166.0,1.0
65536,0.0888888910412788,7.285714149475098,True,1,2.0,166.0,1.0
65536,0.0888888910412788,7.4285712242126465,False,1,2.0,169.0,1.0
65536,0.0888888910412788,7.4285712242126465,False,4,2.0,169.0,1.0
65536,0.0888888910412788,7.4285712242126465,False,64,2.0,169.0,1.0
65536,0.0888888910412788,7.4285712242126465,True,1,2.0,169.0,1.0
65536,0.0888888910412788,7.571428298950195,False,1,2.0,172.0,1.0
65536,0.0888888910412788,7.571428298950195,False,4,2.0,172.0,1.0
65536,0.0888888910412788,7.571428298950195,False,64,2.0,172.0,1.0
65536,0.0888888910412788,7.571428298950195,True,1,2.0,172.0,1.0
65536,0.0888888910412788,7.714285850524902,False,1,2.0,175.0,1.0
65536,0.0888888910412788,7.714285850524902,False,4,2.0,175.0,1.0
65536,0.0888888910412788,7.714285850524902,False,64,2.0,175.0,1.0
65536,0.0888888910412788,7.714285850524902,True,1,2.0,175.0,1.0
65536,0.0888888910412788,7.857142925262451,False,1,2.0,179.0,1.0
65536,0.0888888910412788,7.857142925262451,False,4,2.0,179.0,1.0
65536,0.0888888910412788,7.857142925262451,False,64,2.0,179.0,1.0
